measurement_date,grid_cell_id,min_temperature,max_temperature,mean_temperature,precipitation
2020-08-11,1001,541,1436,678,0.833
2020-08-12,1001,328,1341,769,0.389
2020-08-13,1001,552,1371,760,0.132
2020-08-14,1001,382,1026,746,1.037
2020-08-15,1001,488,1622,849,2.8
2020-08-16,1001,272,1129,750,0.929
2020-08-17,1001,264,1019,670,0.744
2020-08-18,1001,163,1131,586,0.0
2020-08-19,1001,615,1246,886,0.351
2020-08-20,1001,463,1159,671,1.104
2020-08-21,1001,229,1179,548,0.0
2020-08-22,1001,301,1216,678,0.695
2020-08-23,1001,428,994,623,0.328
2020-08-24,1001,284,883,510,2.256
2020-08-25,1001,123,646,440,3.651
2020-08-26,1001,426,1344,589,1.475
2020-08-27,1001,396,1145,636,0.0
2020-08-28,1001,360,797,562,0.0
2020-08-29,1001,32,822,452,0.0
2020-08-30,1001,376,1204,682,0.286
2020-08-31,1001,368,893,568,0.0
2020-09-01,1001,177,986,476,2.989
2020-09-02,1001,368,1060,724,0.303
2020-09-03,1001,123,707,481,3.908
2020-09-04,1001,280,1169,512,0.578
2020-09-05,1001,206,1151,586,0.0
2020-09-06,1001,261,838,597,1.049
2020-09-07,1001,63,1064,453,0.786
2020-09-08,1001,258,1222,604,0.638
2020-09-09,1001,215,909,497,0.491
2020-09-10,1001,163,836,376,0.0
2020-09-11,1001,11,933,450,2.027
2020-09-12,1001,406,1276,577,1.086
2020-09-13,1001,148,864,425,0.0
2020-09-14,1001,-16,1043,504,0.602
2020-09-15,1001,187,925,461,2.835
2020-09-16,1001,169,1245,520,0.0
2020-09-17,1001,227,1136,553,0.0
2020-09-18,1001,182,875,396,3.54
2020-09-19,1001,164,742,486,0.0
2020-09-20,1001,-7,852,392,0.0
2020-09-21,1001,26,835,369,0.0
2020-09-22,1001,186,984,400,2.621
2020-09-23,1001,14,965,387,1.932
2020-09-24,1001,-191,545,243,0.0
2020-09-25,1001,40,654,320,2.016
2020-09-26,1001,175,926,388,0.0
2020-09-27,1001,224,871,475,1.611
2020-09-28,1001,-47,1003,312,1.067
2020-09-29,1001,195,1010,420,0.0
2020-09-30,1001,20,840,281,2.669
2020-10-01,1001,8,896,387,0.0
2020-10-02,1001,22,859,298,4.117
2020-10-03,1001,-116,823,222,0.0
2020-10-04,1001,-195,731,196,0.324
2020-10-05,1001,22,853,401,1.215
2020-10-06,1001,153,1015,432,0.593
2020-10-07,1001,-242,639,142,0.0
2020-10-08,1001,19,904,348,2.296
2020-10-09,1001,-146,602,122,0.0
2020-10-10,1001,-98,670,279,2.92
2020-10-11,1001,-74,562,292,0.11
2020-10-12,1001,-186,815,324,1.911
2020-10-13,1001,-145,398,263,0.0
2020-10-14,1001,-151,515,256,1.998
2020-10-15,1001,27,699,320,0.0
2020-10-16,1001,-5,685,206,0.0
2020-10-17,1001,28,671,235,0.0
2020-10-18,1001,167,599,213,1.152
2020-10-19,1001,-29,842,301,3.303
2020-10-20,1001,-1,799,289,1.589
2020-10-21,1001,19,888,415,0.0
2020-10-22,1001,-370,619,179,2.07
2020-10-23,1001,-97,935,188,0.0
2020-10-24,1001,-272,669,221,0.967
2020-10-25,1001,-166,804,230,0.0
2020-10-26,1001,-187,573,157,1.301
2020-10-27,1001,-43,621,180,0.0
2020-10-28,1001,31,748,404,2.119
2020-10-29,1001,-166,584,159,2.436
2020-10-30,1001,-39,842,289,0.0
2020-10-31,1001,-25,670,239,0.0
2020-11-01,1001,-170,848,180,3.331
2020-11-02,1001,46,842,335,1.266
2020-11-03,1001,-224,576,198,0.0
2020-11-04,1001,143,756,348,0.0
2020-11-05,1001,-142,735,153,0.0
2020-11-06,1001,-7,743,268,0.0
2020-11-07,1001,-32,762,306,0.0
2020-11-08,1001,22,728,266,0.72
2020-11-09,1001,-11,782,306,1.079
2020-11-10,1001,-4,781,344,2.428
2020-11-11,1001,-150,763,164,2.417
2020-11-12,1001,191,863,360,1.313
2020-11-13,1001,-124,611,260,1.123
2020-11-14,1001,-153,892,272,6.281
2020-11-15,1001,-15,716,309,1.249
2020-11-16,1001,-46,817,248,1.879
2020-11-17,1001,-195,708,148,1.383
2020-11-18,1001,170,782,305,0.607
2020-11-19,1001,-87,700,217,0.0
2020-11-20,1001,108,1035,347,3.395
2020-11-21,1001,-69,647,222,2.927
2020-11-22,1001,129,913,253,0.0
2020-11-23,1001,21,754,209,0.03
2020-11-24,1001,-9,845,323,0.0
2020-11-25,1001,168,956,365,2.391
2020-11-26,1001,-93,819,248,3.653
2020-11-27,1001,84,639,272,4.992
2020-11-28,1001,41,724,303,4.68
2020-11-29,1001,265,952,517,0.0
2020-11-30,1001,32,968,314,2.051
2020-12-01,1001,-46,727,368,0.0
2020-12-02,1001,152,891,360,0.634
2020-12-03,1001,117,854,342,6.521
2020-12-04,1001,12,818,286,1.562
2020-12-05,1001,-37,688,266,4.306
2020-12-06,1001,195,1065,319,1.064
2020-12-07,1001,25,659,323,2.343
2020-12-08,1001,-7,885,347,3.394
2020-12-09,1001,-60,764,300,4.69
2020-12-10,1001,-107,766,287,4.3
2020-12-11,1001,157,992,488,0.0
2020-12-12,1001,336,960,527,3.919
2020-12-13,1001,79,1029,510,9.647
2020-12-14,1001,113,623,497,6.17
2020-12-15,1001,134,857,452,2.602
2020-12-16,1001,187,823,511,0.0
2020-12-17,1001,107,594,361,3.453
2020-12-18,1001,281,1021,531,4.714
2020-12-19,1001,188,1132,549,2.203
2020-12-20,1001,140,968,546,0.0
2020-12-21,1001,213,912,547,5.991
2020-12-22,1001,360,931,559,0.787
2020-12-23,1001,25,803,506,3.898
2020-12-24,1001,101,919,363,0.0
2020-12-25,1001,231,1167,611,0.326
2020-12-26,1001,345,1124,676,0.338
2020-12-27,1001,217,1265,621,1.39
2020-12-28,1001,222,1125,584,1.806
2020-12-29,1001,491,1067,639,0.0
2020-12-30,1001,191,1219,554,2.299
2020-12-31,1001,273,1106,539,1.224
2021-01-01,1001,236,1000,635,6.698
2021-01-02,1001,263,1436,646,6.063
2021-01-03,1001,282,1149,595,4.033
2021-01-04,1001,254,1226,559,0.0
2021-01-05,1001,444,1206,699,0.0
2021-01-06,1001,211,1164,629,0.0
2021-01-07,1001,300,1221,607,3.817
2021-01-08,1001,350,1469,728,8.009
2021-01-09,1001,291,1154,647,6.917
2021-01-10,1001,310,1073,704,0.475
2021-01-11,1001,275,1060,680,1.752
2021-01-12,1001,506,1257,762,0.943
2021-01-13,1001,227,1169,702,4.581
2021-01-14,1001,658,1383,839,3.544
2021-01-15,1001,545,1126,724,0.783
2021-01-16,1001,400,1333,828,3.332
2021-01-17,1001,529,1032,731,1.676
2021-01-18,1001,356,1507,784,4.162
2021-01-19,1001,344,1311,703,3.995
2021-01-20,1001,566,1275,818,0.734
2021-01-21,1001,413,1131,696,4.335
2021-01-22,1001,475,1319,748,0.987
2021-01-23,1001,506,1392,778,0.0
2021-01-24,1001,418,1276,828,7.771
2021-01-25,1001,672,1584,797,2.083
2021-01-26,1001,529,1090,764,0.599
2021-01-27,1001,351,1078,755,5.64
2021-01-28,1001,516,1476,807,5.875
2021-01-29,1001,679,1340,960,10.463
2021-01-30,1001,403,1198,862,0.0
2021-01-31,1001,872,1587,1068,5.073
2021-02-01,1001,679,1468,1064,0.322
2021-02-02,1001,701,1551,997,2.922
2021-02-03,1001,482,1411,925,1.883
2021-02-04,1001,613,1624,992,0.0
2021-02-05,1001,502,1303,1022,0.0
2021-02-06,1001,675,1381,988,4.657
2021-02-07,1001,483,1163,868,2.427
2021-02-08,1001,711,1503,993,2.862
2021-02-09,1001,663,1507,920,0.0
2021-02-10,1001,577,1457,1010,3.023
2021-02-11,1001,628,1566,1040,1.279
2021-02-12,1001,694,1476,968,1.416
2021-02-13,1001,655,1136,938,3.215
2021-02-14,1001,806,1458,1017,3.065
2021-02-15,1001,656,1667,1029,2.93
2021-02-16,1001,920,1483,1163,4.492
2021-02-17,1001,557,1590,1004,0.0
2021-02-18,1001,718,1685,1095,0.16
2021-02-19,1001,669,1488,1033,1.745
2021-02-20,1001,796,1608,1223,2.893
2021-02-21,1001,827,1647,1154,0.0
2021-02-22,1001,937,1735,1305,1.618
2021-02-23,1001,983,1513,1182,0.0
2021-02-24,1001,919,1860,1179,0.0
2021-02-25,1001,818,1877,1130,2.606
2021-02-26,1001,894,1306,1272,0.0
2021-02-27,1001,1077,1722,1334,3.477
2021-02-28,1001,818,1692,1258,4.06
2021-03-01,1001,858,1803,1205,0.0
2021-03-02,1001,961,1769,1222,2.104
2021-03-03,1001,889,1604,1281,2.764
2021-03-04,1001,629,1700,1114,3.672
2021-03-05,1001,689,1702,1185,5.735
2021-03-06,1001,937,1710,1230,4.527
2021-03-07,1001,1115,1965,1358,5.459
2021-03-08,1001,1139,1931,1425,1.568
2021-03-09,1001,907,1851,1276,0.4
2021-03-10,1001,1051,1837,1343,0.0
2021-03-11,1001,1068,1838,1368,4.739
2021-03-12,1001,1051,1817,1294,0.0
2021-03-13,1001,1093,1533,1355,0.0
2021-03-14,1001,1084,1920,1353,0.0
2021-03-15,1001,874,1576,1277,2.144
2021-03-16,1001,746,1842,1209,0.805
2021-03-17,1001,1078,1879,1327,1.319
2021-03-18,1001,1115,1747,1400,3.421
2021-03-19,1001,1074,1840,1357,0.0
2021-03-20,1001,991,1714,1262,8.742
2021-03-21,1001,922,1923,1386,0.0
2021-03-22,1001,1159,1960,1381,0.0
2021-03-23,1001,1123,1803,1437,6.049
2021-03-24,1001,1081,1865,1435,0.0
2021-03-25,1001,1184,2103,1332,16.728
2021-03-26,1001,1150,1990,1482,0.0
2021-03-27,1001,1206,2043,1418,0.776
2021-03-28,1001,1009,2005,1350,0.861
2021-03-29,1001,1292,2036,1493,0.0
2021-03-30,1001,993,1700,1426,3.839
2021-03-31,1001,991,1880,1382,0.2
2021-04-01,1001,1091,1666,1388,0.0
2021-04-02,1001,1338,2087,1540,2.641
2021-04-03,1001,1417,1912,1555,0.0
2021-04-04,1001,1139,1934,1474,3.424
2021-04-05,1001,1202,1911,1524,0.0
2021-04-06,1001,1099,1897,1483,0.0
2021-04-07,1001,1132,1916,1516,0.0
2021-04-08,1001,1385,1981,1611,3.332
2021-04-09,1001,1124,1733,1434,3.372
2021-04-10,1001,1039,1920,1493,3.166
2021-04-11,1001,1232,2042,1610,0.0
2021-04-12,1001,1257,2179,1576,0.0
2021-04-13,1001,1091,2173,1492,3.42
2021-04-14,1001,1370,1935,1642,0.0
2021-04-15,1001,1412,2065,1596,2.616
2021-04-16,1001,1319,2085,1580,3.05
2021-04-17,1001,1236,1875,1547,0.0
2021-04-18,1001,948,1980,1468,1.328
2021-04-19,1001,1027,1858,1440,2.951
2021-04-20,1001,1160,2046,1547,8.638
2021-04-21,1001,1226,1892,1486,1.5
2021-04-22,1001,1228,2082,1554,0.0
2021-04-23,1001,1213,2046,1455,4.269
2021-04-24,1001,1203,2170,1539,4.229
2021-04-25,1001,1070,1853,1478,0.0
2021-04-26,1001,1209,1889,1530,0.591
2021-04-27,1001,1374,1883,1509,6.051
2021-04-28,1001,1179,2022,1531,0.24
2021-04-29,1001,1202,2116,1537,1.132
2021-04-30,1001,1441,1940,1621,4.991
2021-05-01,1001,1058,1993,1555,0.497
2021-05-02,1001,1269,1773,1518,1.101
2021-05-03,1001,1308,2105,1643,0.0
2021-05-04,1001,1224,2064,1585,1.437
2021-05-05,1001,1201,1973,1535,0.0
2021-05-06,1001,1086,2211,1521,0.0
2021-05-07,1001,1194,1927,1479,0.0
2021-05-08,1001,1235,1961,1573,0.398
2021-05-09,1001,1450,2058,1620,0.58
2021-05-10,1001,1083,1880,1541,0.302
2021-05-11,1001,1139,1949,1581,10.465
2021-05-12,1001,1239,2154,1532,2.322
2021-05-13,1001,1205,1993,1497,1.186
2021-05-14,1001,1025,1928,1490,0.0
2021-05-15,1001,1109,1898,1416,0.636
2021-05-16,1001,1247,2261,1624,2.662
2021-05-17,1001,1180,1717,1455,2.27
2021-05-18,1001,1238,2094,1542,0.603
2021-05-19,1001,1240,2119,1617,0.0
2021-05-20,1001,1362,2249,1557,2.106
2021-05-21,1001,1062,2011,1555,6.629
2021-05-22,1001,1103,1923,1431,0.0
2021-05-23,1001,927,1869,1457,2.772
2021-05-24,1001,1163,1778,1480,0.0
2021-05-25,1001,1131,1966,1501,0.706
2021-05-26,1001,1203,1902,1562,0.81
2021-05-27,1001,1146,1896,1518,7.296
2021-05-28,1001,1156,1969,1609,0.304
2021-05-29,1001,1057,1730,1344,3.25
2021-05-30,1001,1121,2106,1478,1.269
2021-05-31,1001,1302,2127,1524,0.427
2021-06-01,1001,1267,2076,1583,1.503
2021-06-02,1001,1284,2027,1448,1.903
2021-06-03,1001,1163,1907,1471,0.0
2021-06-04,1001,1220,1862,1517,0.0
2021-06-05,1001,1079,1850,1442,2.376
2021-06-06,1001,908,1539,1401,1.103
2021-06-07,1001,1039,1751,1446,0.0
2021-06-08,1001,1018,1826,1360,2.204
2021-06-09,1001,1209,1710,1371,4.118
2021-06-10,1001,1184,1852,1453,2.766
2021-06-11,1001,973,1927,1376,0.0
2021-06-12,1001,1244,2030,1526,0.634
2021-06-13,1001,1146,1973,1411,0.0
2021-06-14,1001,919,1844,1318,3.193
2021-06-15,1001,1154,1932,1488,4.605
2021-06-16,1001,1001,1994,1361,1.64
2021-06-17,1001,728,1632,1198,0.0
2021-06-18,1001,996,1887,1456,0.0
2021-06-19,1001,1008,1928,1406,3.503
2021-06-20,1001,773,1733,1221,2.219
2021-06-21,1001,1081,2006,1389,1.477
2021-06-22,1001,1044,1695,1320,0.0
2021-06-23,1001,1089,1567,1280,1.572
2021-06-24,1001,914,1817,1289,0.0
2021-06-25,1001,929,1529,1173,0.0
2021-06-26,1001,1093,1839,1278,1.226
2021-06-27,1001,1086,1745,1296,0.0
2021-06-28,1001,1062,1692,1299,0.0
2021-06-29,1001,840,1643,1157,0.0
2021-06-30,1001,966,1749,1322,0.116
2021-07-01,1001,940,1917,1276,0.175
2021-07-02,1001,869,1591,1291,2.957
2021-07-03,1001,914,1791,1263,0.752
2021-07-04,1001,732,1591,1041,0.254
2021-07-05,1001,977,1972,1373,0.751
2021-07-06,1001,738,1408,954,3.011
2021-07-07,1001,703,1821,1130,0.0
2021-07-08,1001,950,1614,1203,0.0
2021-07-09,1001,854,1904,1170,0.223
2021-07-10,1001,872,1548,1088,0.0
2021-07-11,1001,760,1817,1127,1.786
2021-07-12,1001,868,1681,1175,0.0
2021-07-13,1001,814,1545,1027,1.378
2021-07-14,1001,1029,1877,1244,1.495
2021-07-15,1001,697,1493,987,0.879
2021-07-16,1001,650,1350,955,1.998
2021-07-17,1001,717,1129,898,0.326
2021-07-18,1001,916,1483,1156,0.0
2021-07-19,1001,667,1511,1051,0.186
2021-07-20,1001,692,1636,1019,0.0
2021-07-21,1001,825,1483,1115,2.889
2021-07-22,1001,743,1330,999,1.779
2021-07-23,1001,723,1463,1001,0.0
2021-07-24,1001,507,1327,894,0.917
2021-07-25,1001,640,1416,950,0.0
2021-07-26,1001,748,1625,1053,1.612
2021-07-27,1001,336,1059,752,2.605
2021-07-28,1001,776,1616,1024,0.0
2021-07-29,1001,650,1484,985,0.362
2021-07-30,1001,307,1332,789,1.505
2021-07-31,1001,651,1387,900,2.264
2021-08-01,1001,675,1723,937,0.0
2021-08-02,1001,551,1311,815,0.369
2021-08-03,1001,619,1502,927,0.974
2021-08-04,1001,610,1328,927,1.451
2021-08-05,1001,616,1544,1071,0.01
2021-08-06,1001,832,1301,949,2.044
2021-08-07,1001,511,1326,756,0.708
2021-08-08,1001,460,1559,794,0.697
2021-08-09,1001,668,1332,928,0.0
2021-08-10,1001,576,1267,815,0.0
2021-08-11,1001,505,1427,773,0.0
2021-08-12,1001,551,1462,886,1.172
2021-08-13,1001,342,1217,716,0.0
2021-08-14,1001,274,1246,724,0.0
2021-08-15,1001,598,1347,851,2.069
2021-08-16,1001,283,1086,642,2.483
2021-08-17,1001,308,1218,715,3.201
2021-08-18,1001,410,997,616,2.409
2021-08-19,1001,484,1219,765,0.349
2021-08-20,1001,489,1120,645,1.542
2021-08-21,1001,422,969,666,1.963
2021-08-22,1001,126,950,643,0.0
2021-08-23,1001,142,1165,566,0.0
2021-08-24,1001,324,1135,619,0.793
2021-08-25,1001,393,1064,621,0.0
2021-08-26,1001,444,1053,590,0.0
2021-08-27,1001,406,981,676,0.0
2021-08-28,1001,572,859,652,2.984
2021-08-29,1001,398,1239,600,4.777
2021-08-30,1001,311,1123,624,0.0
2021-08-31,1001,221,682,529,0.78
2021-09-01,1001,-75,916,475,0.0
2021-09-02,1001,183,840,402,2.472
2021-09-03,1001,347,1150,621,2.486
2021-09-04,1001,307,935,525,0.812
2021-09-05,1001,292,1075,582,0.0
2021-09-06,1001,219,1041,553,1.006
2021-09-07,1001,241,1021,559,0.0
2021-09-08,1001,157,1103,536,2.106
2021-09-09,1001,324,1030,538,0.0
2021-09-10,1001,-18,960,398,0.44
2021-09-11,1001,115,947,477,0.0
2021-09-12,1001,120,828,405,1.818
2021-09-13,1001,100,873,451,0.0
2021-09-14,1001,124,994,553,0.0
2021-09-15,1001,250,1098,491,1.247
2021-09-16,1001,209,1008,515,0.0
2021-09-17,1001,101,1082,446,0.0
2021-09-18,1001,198,736,402,1.902
2021-09-19,1001,172,883,345,0.319
2021-09-20,1001,327,827,459,0.0
2021-09-21,1001,169,825,559,0.0
2021-09-22,1001,89,753,328,0.0
2021-09-23,1001,-142,675,198,0.0
2021-09-24,1001,25,744,328,1.15
2021-09-25,1001,44,797,456,2.234
2021-09-26,1001,151,861,425,3.681
2021-09-27,1001,-64,875,322,0.25
2021-09-28,1001,150,810,423,1.413
2021-09-29,1001,-10,639,320,3.345
2021-09-30,1001,163,756,381,0.0
2021-10-01,1001,-147,807,322,1.743
2021-10-02,1001,-2,697,352,2.261
2021-10-03,1001,-35,751,268,6.013
2021-10-04,1001,172,672,275,0.0
2021-10-05,1001,271,861,494,0.0
2021-10-06,1001,42,856,319,0.368
2021-10-07,1001,37,792,353,2.311
2021-10-08,1001,-182,738,222,0.0
2021-10-09,1001,165,960,321,1.078
2021-10-10,1001,268,956,351,0.0
2021-10-11,1001,-120,651,248,0.0
2021-10-12,1001,-42,932,328,2.786
2021-10-13,1001,-14,696,305,0.0
2021-10-14,1001,68,653,160,1.59
2021-10-15,1001,26,767,293,0.0
2021-10-16,1001,-8,884,440,6.282
2021-10-17,1001,-89,776,141,0.537
2021-10-18,1001,-5,845,196,2.034
2021-10-19,1001,-39,618,282,0.0
2021-10-20,1001,-75,559,228,0.0
2021-10-21,1001,36,984,356,4.671
2021-10-22,1001,-163,625,203,0.0
2021-10-23,1001,-153,603,203,3.815
2021-10-24,1001,-104,513,126,2.607
2021-10-25,1001,36,1008,443,2.845
2021-10-26,1001,-184,536,94,0.0
2021-10-27,1001,-322,726,157,2.751
2021-10-28,1001,-12,530,252,3.995
2021-10-29,1001,55,586,246,3.607
2021-10-30,1001,-173,565,167,0.804
2021-10-31,1001,-51,845,291,2.775
2021-11-01,1001,-112,699,329,3.601
2021-11-02,1001,-102,687,153,0.0
2021-11-03,1001,-24,680,282,1.438
2021-11-04,1001,66,584,255,2.24
2021-11-05,1001,-282,750,140,0.0
2021-11-06,1001,41,709,197,2.824
2021-11-07,1001,-115,865,342,2.674
2021-11-08,1001,-92,690,245,3.05
2021-11-09,1001,0,885,343,8.211
2021-11-10,1001,-130,626,212,3.984
2021-11-11,1001,52,927,394,4.054
2021-11-12,1001,174,848,426,0.0
2021-11-13,1001,-27,547,141,0.0
2021-11-14,1001,76,709,373,1.191
2021-11-15,1001,-83,896,333,0.0
2021-11-16,1001,-50,659,288,0.412
2021-11-17,1001,28,758,325,0.0
2021-11-18,1001,-102,516,155,0.844
2021-11-19,1001,-158,667,159,0.964
2021-11-20,1001,278,916,374,0.0
2021-11-21,1001,-62,746,256,3.268
2021-11-22,1001,28,1006,353,3.991
2021-11-23,1001,-83,790,294,1.036
2021-11-24,1001,57,757,317,1.486
2021-11-25,1001,96,743,296,0.196
2021-11-26,1001,37,811,294,2.833
2021-11-27,1001,-27,646,310,6.198
2021-11-28,1001,64,720,275,9.864
2021-11-29,1001,-28,723,302,0.0
2021-11-30,1001,5,887,356,4.094
2021-12-01,1001,-8,822,321,0.547
2021-12-02,1001,-238,673,257,0.0
2021-12-03,1001,-101,807,342,7.477
2021-12-04,1001,31,681,246,2.831
2021-12-05,1001,32,985,372,3.107
2021-12-06,1001,176,949,341,0.0
2021-12-07,1001,-23,758,289,3.2
2021-12-08,1001,119,828,416,5.819
2021-12-09,1001,173,964,489,3.056
2021-12-10,1001,-107,596,275,0.0
2021-12-11,1001,95,880,312,2.042
2021-12-12,1001,247,809,559,1.812
2021-12-13,1001,285,1054,545,0.343
2021-12-14,1001,76,968,467,1.597
2021-12-15,1001,-88,968,362,0.0
2021-12-16,1001,-67,873,456,2.906
2021-12-17,1001,190,809,455,0.0
2021-12-18,1001,292,853,504,0.0
2021-12-19,1001,121,998,357,0.804
2021-12-20,1001,109,766,374,0.0
2021-12-21,1001,112,857,461,1.724
2021-12-22,1001,-11,1124,414,12.716
2021-12-23,1001,128,628,443,0.0
2021-12-24,1001,314,860,393,2.982
2021-12-25,1001,81,962,515,1.203
2021-12-26,1001,-10,979,420,1.276
2021-12-27,1001,173,1024,489,0.885
2021-12-28,1001,261,1067,503,4.024
2021-12-29,1001,155,1027,456,2.598
2021-12-30,1001,175,1104,622,0.0
2021-12-31,1001,-30,842,455,2.939
2022-01-01,1001,274,1175,600,0.0
2022-01-02,1001,203,879,516,1.945
2022-01-03,1001,367,1074,611,0.0
2022-01-04,1001,263,966,541,8.392
2022-01-05,1001,277,1348,661,3.274
2022-01-06,1001,205,959,589,0.0
2022-01-07,1001,132,1106,506,1.484
2022-01-08,1001,378,1117,722,1.307
2022-01-09,1001,308,904,568,0.0
2022-01-10,1001,442,1124,780,0.0
2022-01-11,1001,467,1101,678,0.954
2022-01-12,1001,442,1084,718,0.0
2022-01-13,1001,169,1191,512,3.791
2022-01-14,1001,260,1444,687,3.22
2022-01-15,1001,445,1069,628,0.0
2022-01-16,1001,507,1103,708,0.0
2022-01-17,1001,332,976,695,5.942
2022-01-18,1001,628,1388,862,2.541
2022-01-19,1001,458,1084,773,0.0
2022-01-20,1001,333,1324,750,0.0
2022-01-21,1001,407,1253,781,0.557
2022-01-22,1001,491,1305,732,0.0
2022-01-23,1001,548,1271,815,6.106
2022-01-24,1001,424,1173,823,0.0
2022-01-25,1001,459,1513,842,1.199
2022-01-26,1001,432,1257,781,5.419
2022-01-27,1001,508,1578,865,0.0
2022-01-28,1001,707,1552,1070,2.021
2022-01-29,1001,427,1533,861,3.969
2022-01-30,1001,632,1415,987,3.224
2022-01-31,1001,569,1536,904,1.573
2022-02-01,1001,543,1410,882,2.818
2022-02-02,1001,627,1626,1070,11.081
2022-02-03,1001,650,1347,839,3.558
2022-02-04,1001,776,1467,1071,6.884
2022-02-05,1001,614,1256,965,3.285
2022-02-06,1001,878,1449,1015,0.0
2022-02-07,1001,548,1708,1046,8.903
2022-02-08,1001,691,1304,958,1.697
2022-02-09,1001,752,1512,985,6.059
2022-02-10,1001,784,1477,1027,2.497
2022-02-11,1001,593,1512,996,1.643
2022-02-12,1001,906,1651,1081,1.963
2022-02-13,1001,829,1793,1027,1.235
2022-02-14,1001,835,1734,1199,1.207
2022-02-15,1001,837,1611,1094,5.194
2022-02-16,1001,725,1469,1071,2.384
2022-02-17,1001,864,1600,1116,0.0
2022-02-18,1001,662,1617,1154,0.0
2022-02-19,1001,802,1499,1147,1.682
2022-02-20,1001,695,1654,1024,0.0
2022-02-21,1001,1026,1500,1235,3.88
2022-02-22,1001,1013,1701,1261,3.975
2022-02-23,1001,781,1660,1169,2.923
2022-02-24,1001,1003,1593,1246,0.0
2022-02-25,1001,882,1379,1180,0.0
2022-02-26,1001,683,1459,1050,2.376
2022-02-27,1001,1002,1730,1281,3.303
2022-02-28,1001,902,1821,1235,13.134
2022-03-01,1001,945,1573,1235,1.086
2022-03-02,1001,923,1704,1239,2.802
2022-03-03,1001,1059,1655,1372,0.629
2022-03-04,1001,777,1655,1151,5.547
2022-03-05,1001,1085,1837,1373,0.606
2022-03-06,1001,984,1917,1159,1.801
2022-03-07,1001,929,1884,1222,2.024
2022-03-08,1001,1075,1654,1266,2.444
2022-03-09,1001,841,1699,1311,0.944
2022-03-10,1001,948,1778,1211,2.079
2022-03-11,1001,1159,1747,1438,0.0
2022-03-12,1001,1050,1963,1341,15.641
2022-03-13,1001,1246,1836,1433,0.0
2022-03-14,1001,1013,1525,1239,0.796
2022-03-15,1001,1265,1936,1473,2.343
2022-03-16,1001,1041,1843,1402,3.908
2022-03-17,1001,1042,1668,1338,2.237
2022-03-18,1001,912,1711,1335,2.989
2022-03-19,1001,1017,1612,1321,2.49
2022-03-20,1001,1101,1998,1406,5.148
2022-03-21,1001,1144,2138,1468,0.0
2022-03-22,1001,1003,1739,1400,7.162
2022-03-23,1001,1232,2039,1396,1.434
2022-03-24,1001,1009,1737,1465,0.0
2022-03-25,1001,1007,1737,1328,9.803
2022-03-26,1001,907,2006,1401,0.0
2022-03-27,1001,1108,2140,1499,0.0
2022-03-28,1001,1242,1827,1439,0.0
2022-03-29,1001,1246,2116,1529,1.539
2022-03-30,1001,1151,2035,1544,1.065
2022-03-31,1001,1011,2036,1376,0.0
2022-04-01,1001,1289,1881,1528,0.0
2022-04-02,1001,935,1926,1459,0.0
2022-04-03,1001,1086,1829,1411,0.0
2022-04-04,1001,1235,1908,1445,1.865
2022-04-05,1001,1075,1980,1451,1.367
2022-04-06,1001,1158,1994,1486,7.906
2022-04-07,1001,1162,1828,1499,0.0
2022-04-08,1001,1101,1783,1507,2.016
2022-04-09,1001,1165,2072,1444,4.763
2022-04-10,1001,1235,2089,1489,1.397
2022-04-11,1001,1178,2081,1406,3.845
2022-04-12,1001,1048,1825,1448,3.343
2022-04-13,1001,1277,1951,1523,0.0
2022-04-14,1001,1280,1839,1448,0.0
2022-04-15,1001,1119,1912,1385,0.0
2022-04-16,1001,1228,2058,1505,4.045
2022-04-17,1001,1215,1922,1448,0.885
2022-04-18,1001,1226,2247,1673,0.0
2022-04-19,1001,1277,1718,1511,2.184
2022-04-20,1001,1228,2024,1660,0.68
2022-04-21,1001,1136,1846,1437,2.574
2022-04-22,1001,1257,2268,1633,0.72
2022-04-23,1001,1409,2018,1628,0.0
2022-04-24,1001,1013,2035,1548,0.0
2022-04-25,1001,1256,2081,1509,0.0
2022-04-26,1001,1412,2081,1646,0.0
2022-04-27,1001,1298,2193,1622,2.679
2022-04-28,1001,1332,2279,1605,3.398
2022-04-29,1001,1284,1945,1580,2.503
2022-04-30,1001,1163,1873,1390,3.93
2022-05-01,1001,1195,1806,1471,0.0
2022-05-02,1001,1181,1717,1458,8.102
2022-05-03,1001,1118,2019,1533,1.223
2022-05-04,1001,1304,2331,1686,2.544
2022-05-05,1001,1274,2196,1537,3.025
2022-05-06,1001,1454,2211,1762,3.106
2022-05-07,1001,1253,2192,1678,0.712
2022-05-08,1001,1186,1991,1493,2.631
2022-05-09,1001,1163,1960,1484,0.0
2022-05-10,1001,1371,1986,1561,1.559
2022-05-11,1001,1054,2078,1377,0.648
2022-05-12,1001,1304,2044,1525,3.704
2022-05-13,1001,1208,1924,1450,5.043
2022-05-14,1001,1098,1976,1440,0.0
2022-05-15,1001,1122,1705,1469,1.436
2022-05-16,1001,1233,1965,1583,3.689
2022-05-17,1001,1218,2038,1503,0.18
2022-05-18,1001,1038,1699,1346,5.383
2022-05-19,1001,1172,2032,1601,0.0
2022-05-20,1001,1245,2139,1549,2.894
2022-05-21,1001,1317,1888,1536,2.632
